,model_folder,model_file,sprite_folder,sprite_file,model_path,sprite_path
1873,0812rillaboom,poke_capture_0812_000_mf_n_00000000_f_r.png,0812rillaboom,rillaboom_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0812rillaboom/poke_capture_0812_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0812rillaboom/rillaboom_shiny.png
1874,0813scorbunny,poke_capture_0813_000_mf_n_00000000_f_n.png,0813scorbunny,scorbunny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0813scorbunny/poke_capture_0813_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0813scorbunny/scorbunny.png
1875,0813scorbunny,poke_capture_0813_000_mf_n_00000000_f_r.png,0813scorbunny,scorbunny_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0813scorbunny/poke_capture_0813_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0813scorbunny/scorbunny_shiny.png
1876,0815cinderace,poke_capture_0815_000_mf_g_00000000_f_n.png,0815cinderace,cinderace-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0815cinderace/poke_capture_0815_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0815cinderace/cinderace-gmax.png
1877,0815cinderace,poke_capture_0815_000_mf_g_00000000_f_r.png,0815cinderace,cinderace-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0815cinderace/poke_capture_0815_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0815cinderace/cinderace-gmax_shiny.png
1878,0816sobble,poke_capture_0816_000_mf_n_00000000_f_n.png,0816sobble,sobble.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0816sobble/poke_capture_0816_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0816sobble/sobble.png
1879,0816sobble,poke_capture_0816_000_mf_n_00000000_f_r.png,0816sobble,sobble_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0816sobble/poke_capture_0816_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0816sobble/sobble_shiny.png
1880,0817drizzile,poke_capture_0817_000_mf_n_00000000_f_n.png,0817drizzile,drizzile.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0817drizzile/poke_capture_0817_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0817drizzile/drizzile.png
1881,0817drizzile,poke_capture_0817_000_mf_n_00000000_f_r.png,0817drizzile,drizzile_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0817drizzile/poke_capture_0817_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0817drizzile/drizzile_shiny.png
1882,0818inteleon,poke_capture_0818_000_mf_g_00000000_f_n.png,0818inteleon,inteleon-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0818inteleon/poke_capture_0818_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0818inteleon/inteleon-gmax.png
1883,0818inteleon,poke_capture_0818_000_mf_g_00000000_f_r.png,0818inteleon,inteleon-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0818inteleon/poke_capture_0818_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0818inteleon/inteleon-gmax_shiny.png
1884,0818inteleon,poke_capture_0818_000_mf_n_00000000_f_n.png,0818inteleon,inteleon.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0818inteleon/poke_capture_0818_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0818inteleon/inteleon.png
1885,0818inteleon,poke_capture_0818_000_mf_n_00000000_f_r.png,0818inteleon,inteleon_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0818inteleon/poke_capture_0818_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0818inteleon/inteleon_shiny.png
1886,0822corvisquire,poke_capture_0822_000_mf_n_00000000_f_n.png,0822corvisquire,corvisquire.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0822corvisquire/poke_capture_0822_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0822corvisquire/corvisquire.png
1887,0822corvisquire,poke_capture_0822_000_mf_n_00000000_f_r.png,0822corvisquire,corvisquire_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0822corvisquire/poke_capture_0822_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0822corvisquire/corvisquire_shiny.png
1888,0823corviknight,poke_capture_0823_000_mf_g_00000000_f_n.png,0823corviknight,corviknight-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0823corviknight/poke_capture_0823_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0823corviknight/corviknight-gmax.png
1889,0823corviknight,poke_capture_0823_000_mf_g_00000000_f_r.png,0823corviknight,corviknight-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0823corviknight/poke_capture_0823_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0823corviknight/corviknight-gmax_shiny.png
1890,0824blipbug,poke_capture_0824_000_mf_n_00000000_f_n.png,0824blipbug,blipbug.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0824blipbug/poke_capture_0824_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0824blipbug/blipbug.png
1891,0824blipbug,poke_capture_0824_000_mf_n_00000000_f_r.png,0824blipbug,blipbug_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0824blipbug/poke_capture_0824_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0824blipbug/blipbug_shiny.png
1892,0826orbeetle,poke_capture_0826_000_mf_g_00000000_f_n.png,0826orbeetle,orbeetle-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0826orbeetle/poke_capture_0826_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0826orbeetle/orbeetle-gmax.png
1893,0826orbeetle,poke_capture_0826_000_mf_g_00000000_f_r.png,0826orbeetle,orbeetle-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0826orbeetle/poke_capture_0826_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0826orbeetle/orbeetle-gmax_shiny.png
1894,0826orbeetle,poke_capture_0826_000_mf_n_00000000_f_n.png,0826orbeetle,orbeetle.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0826orbeetle/poke_capture_0826_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0826orbeetle/orbeetle.png
1895,0826orbeetle,poke_capture_0826_000_mf_n_00000000_f_r.png,0826orbeetle,orbeetle_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0826orbeetle/poke_capture_0826_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0826orbeetle/orbeetle_shiny.png
1896,0828thievul,poke_capture_0828_000_mf_n_00000000_f_n.png,0828thievul,thievul.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0828thievul/poke_capture_0828_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0828thievul/thievul.png
1897,0828thievul,poke_capture_0828_000_mf_n_00000000_f_r.png,0828thievul,thievul_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0828thievul/poke_capture_0828_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0828thievul/thievul_shiny.png
1898,0829gossifleur,poke_capture_0829_000_mf_n_00000000_f_n.png,0829gossifleur,gossifleur.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0829gossifleur/poke_capture_0829_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0829gossifleur/gossifleur.png
1899,0829gossifleur,poke_capture_0829_000_mf_n_00000000_f_r.png,0829gossifleur,gossifleur_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0829gossifleur/poke_capture_0829_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0829gossifleur/gossifleur_shiny.png
1900,0830eldegoss,poke_capture_0830_000_mf_n_00000000_f_n.png,0830eldegoss,eldegoss.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0830eldegoss/poke_capture_0830_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0830eldegoss/eldegoss.png
1901,0830eldegoss,poke_capture_0830_000_mf_n_00000000_f_r.png,0830eldegoss,eldegoss_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0830eldegoss/poke_capture_0830_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0830eldegoss/eldegoss_shiny.png
1902,0833chewtle,poke_capture_0833_000_mf_n_00000000_f_n.png,0833chewtle,chewtle.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0833chewtle/poke_capture_0833_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0833chewtle/chewtle.png
1903,0833chewtle,poke_capture_0833_000_mf_n_00000000_f_r.png,0833chewtle,chewtle_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0833chewtle/poke_capture_0833_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0833chewtle/chewtle_shiny.png
1904,0834drednaw,poke_capture_0834_000_mf_g_00000000_f_n.png,0834drednaw,drednaw-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0834drednaw/poke_capture_0834_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0834drednaw/drednaw-gmax.png
1905,0834drednaw,poke_capture_0834_000_mf_g_00000000_f_r.png,0834drednaw,drednaw-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0834drednaw/poke_capture_0834_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0834drednaw/drednaw-gmax_shiny.png
1906,0834drednaw,poke_capture_0834_000_mf_n_00000000_f_n.png,0834drednaw,drednaw.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0834drednaw/poke_capture_0834_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0834drednaw/drednaw.png
1907,0834drednaw,poke_capture_0834_000_mf_n_00000000_f_r.png,0834drednaw,drednaw_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0834drednaw/poke_capture_0834_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0834drednaw/drednaw_shiny.png
1908,0836boltund,poke_capture_0836_000_mf_n_00000000_f_n.png,0836boltund,boltund.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0836boltund/poke_capture_0836_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0836boltund/boltund.png
1909,0836boltund,poke_capture_0836_000_mf_n_00000000_f_r.png,0836boltund,boltund_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0836boltund/poke_capture_0836_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0836boltund/boltund_shiny.png
1910,0837rolycoly,poke_capture_0837_000_mf_n_00000000_f_n.png,0837rolycoly,rolycoly.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0837rolycoly/poke_capture_0837_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0837rolycoly/rolycoly.png
1911,0837rolycoly,poke_capture_0837_000_mf_n_00000000_f_r.png,0837rolycoly,rolycoly_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0837rolycoly/poke_capture_0837_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0837rolycoly/rolycoly_shiny.png
1912,0839coalossal,poke_capture_0839_000_mf_g_00000000_f_n.png,0839coalossal,coalossal-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0839coalossal/poke_capture_0839_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0839coalossal/coalossal-gmax.png
1913,0839coalossal,poke_capture_0839_000_mf_g_00000000_f_r.png,0839coalossal,coalossal-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0839coalossal/poke_capture_0839_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0839coalossal/coalossal-gmax_shiny.png
1914,0839coalossal,poke_capture_0839_000_mf_n_00000000_f_n.png,0839coalossal,coalossal.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0839coalossal/poke_capture_0839_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0839coalossal/coalossal.png
1915,0839coalossal,poke_capture_0839_000_mf_n_00000000_f_r.png,0839coalossal,coalossal_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0839coalossal/poke_capture_0839_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0839coalossal/coalossal_shiny.png
1916,0840applin,poke_capture_0840_000_mf_n_00000000_f_n.png,0840applin,applin.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0840applin/poke_capture_0840_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0840applin/applin.png
1917,0840applin,poke_capture_0840_000_mf_n_00000000_f_r.png,0840applin,applin_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0840applin/poke_capture_0840_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0840applin/applin_shiny.png
1918,0841flapple,poke_capture_0841_000_mf_g_00000000_f_n.png,0841flapple,flapple-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0841flapple/poke_capture_0841_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0841flapple/flapple-gmax.png
1919,0841flapple,poke_capture_0841_000_mf_g_00000000_f_r.png,0841flapple,flapple-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0841flapple/poke_capture_0841_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0841flapple/flapple-gmax_shiny.png
1920,0841flapple,poke_capture_0841_000_mf_n_00000000_f_n.png,0841flapple,flapple.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0841flapple/poke_capture_0841_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0841flapple/flapple.png
1921,0841flapple,poke_capture_0841_000_mf_n_00000000_f_r.png,0841flapple,flapple_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0841flapple/poke_capture_0841_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0841flapple/flapple_shiny.png
1922,0842appletun,poke_capture_0842_000_mf_n_00000000_f_n.png,0842appletun,appletun.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0842appletun/poke_capture_0842_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0842appletun/appletun.png
1923,0842appletun,poke_capture_0842_000_mf_n_00000000_f_r.png,0842appletun,appletun_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0842appletun/poke_capture_0842_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0842appletun/appletun_shiny.png
1924,0843silicobra,poke_capture_0843_000_mf_n_00000000_f_n.png,0843silicobra,silicobra.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0843silicobra/poke_capture_0843_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0843silicobra/silicobra.png
1925,0843silicobra,poke_capture_0843_000_mf_n_00000000_f_r.png,0843silicobra,silicobra_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0843silicobra/poke_capture_0843_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0843silicobra/silicobra_shiny.png
1926,0845cramorant,poke_capture_0845_001_mf_n_00000000_f_n.png,0845cramorant,cramorant-gulping.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0845cramorant/poke_capture_0845_001_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0845cramorant/cramorant-gulping.png
1927,0845cramorant,poke_capture_0845_001_mf_n_00000000_f_r.png,0845cramorant,cramorant-gulping_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0845cramorant/poke_capture_0845_001_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0845cramorant/cramorant-gulping_shiny.png
1928,0845cramorant,poke_capture_0845_002_mf_n_00000000_f_n.png,0845cramorant,cramorant-gorging.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0845cramorant/poke_capture_0845_002_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0845cramorant/cramorant-gorging.png
1929,0845cramorant,poke_capture_0845_002_mf_n_00000000_f_r.png,0845cramorant,cramorant-gorging_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0845cramorant/poke_capture_0845_002_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0845cramorant/cramorant-gorging_shiny.png
1930,0846arrokuda,poke_capture_0846_000_mf_n_00000000_f_n.png,0846arrokuda,arrokuda.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0846arrokuda/poke_capture_0846_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0846arrokuda/arrokuda.png
1931,0846arrokuda,poke_capture_0846_000_mf_n_00000000_f_r.png,0846arrokuda,arrokuda_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0846arrokuda/poke_capture_0846_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0846arrokuda/arrokuda_shiny.png
1932,0847barraskewda,poke_capture_0847_000_mf_n_00000000_f_n.png,0847barraskewda,barraskewda.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0847barraskewda/poke_capture_0847_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0847barraskewda/barraskewda.png
1933,0847barraskewda,poke_capture_0847_000_mf_n_00000000_f_r.png,0847barraskewda,barraskewda_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0847barraskewda/poke_capture_0847_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0847barraskewda/barraskewda_shiny.png
1934,0848toxel,poke_capture_0848_000_mf_n_00000000_f_n.png,0848toxel,toxel.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0848toxel/poke_capture_0848_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0848toxel/toxel.png
1935,0848toxel,poke_capture_0848_000_mf_n_00000000_f_r.png,0848toxel,toxel_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0848toxel/poke_capture_0848_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0848toxel/toxel_shiny.png
1936,0849toxtricity,poke_capture_0849_000_mf_g_00000000_f_n.png,0849toxtricity,toxtricity-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0849toxtricity/poke_capture_0849_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0849toxtricity/toxtricity-gmax.png
1937,0849toxtricity,poke_capture_0849_000_mf_g_00000000_f_r.png,0849toxtricity,toxtricity-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0849toxtricity/poke_capture_0849_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0849toxtricity/toxtricity-gmax_shiny.png
1938,0849toxtricity,poke_capture_0849_000_mf_n_00000000_f_n.png,0849toxtricity,toxtricity.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0849toxtricity/poke_capture_0849_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0849toxtricity/toxtricity.png
1939,0849toxtricity,poke_capture_0849_000_mf_n_00000000_f_r.png,0849toxtricity,toxtricity_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0849toxtricity/poke_capture_0849_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0849toxtricity/toxtricity_shiny.png
1940,0851centiskorch,poke_capture_0851_000_mf_g_00000000_f_n.png,0851centiskorch,centiskorch-gmax.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0851centiskorch/poke_capture_0851_000_mf_g_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0851centiskorch/centiskorch-gmax.png
1941,0851centiskorch,poke_capture_0851_000_mf_g_00000000_f_r.png,0851centiskorch,centiskorch-gmax_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0851centiskorch/poke_capture_0851_000_mf_g_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0851centiskorch/centiskorch-gmax_shiny.png
1942,0851centiskorch,poke_capture_0851_000_mf_n_00000000_f_n.png,0851centiskorch,centiskorch.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0851centiskorch/poke_capture_0851_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0851centiskorch/centiskorch.png
1943,0851centiskorch,poke_capture_0851_000_mf_n_00000000_f_r.png,0851centiskorch,centiskorch_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0851centiskorch/poke_capture_0851_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0851centiskorch/centiskorch_shiny.png
1944,0852clobbopus,poke_capture_0852_000_mf_n_00000000_f_n.png,0852clobbopus,clobbopus.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0852clobbopus/poke_capture_0852_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0852clobbopus/clobbopus.png
1945,0852clobbopus,poke_capture_0852_000_mf_n_00000000_f_r.png,0852clobbopus,clobbopus_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0852clobbopus/poke_capture_0852_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0852clobbopus/clobbopus_shiny.png
1946,0853grapploct,poke_capture_0853_000_mf_n_00000000_f_n.png,0853grapploct,grapploct.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0853grapploct/poke_capture_0853_000_mf_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0853grapploct/grapploct.png
1947,0853grapploct,poke_capture_0853_000_mf_n_00000000_f_r.png,0853grapploct,grapploct_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0853grapploct/poke_capture_0853_000_mf_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0853grapploct/grapploct_shiny.png
1948,0854sinistea,poke_capture_0854_000_uk_n_00000000_f_n.png,0854sinistea,sinistea.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0854sinistea/poke_capture_0854_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0854sinistea/sinistea.png
1949,0854sinistea,poke_capture_0854_000_uk_n_00000000_f_r.png,0854sinistea,sinistea_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0854sinistea/poke_capture_0854_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0854sinistea/sinistea_shiny.png
1950,0855polteageist,poke_capture_0855_000_uk_n_00000000_f_n.png,0855polteageist,polteageist.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0855polteageist/poke_capture_0855_000_uk_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0855polteageist/polteageist.png
1951,0855polteageist,poke_capture_0855_000_uk_n_00000000_f_r.png,0855polteageist,polteageist_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0855polteageist/poke_capture_0855_000_uk_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0855polteageist/polteageist_shiny.png
1952,0856hatenna,poke_capture_0856_000_fo_n_00000000_f_n.png,0856hatenna,hatenna.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0856hatenna/poke_capture_0856_000_fo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0856hatenna/hatenna.png
1953,0856hatenna,poke_capture_0856_000_fo_n_00000000_f_r.png,0856hatenna,hatenna_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0856hatenna/poke_capture_0856_000_fo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0856hatenna/hatenna_shiny.png
1954,0857hattrem,poke_capture_0857_000_fo_n_00000000_f_n.png,0857hattrem,hattrem.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0857hattrem/poke_capture_0857_000_fo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0857hattrem/hattrem.png
1955,0857hattrem,poke_capture_0857_000_fo_n_00000000_f_r.png,0857hattrem,hattrem_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0857hattrem/poke_capture_0857_000_fo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0857hattrem/hattrem_shiny.png
1956,0859impidimp,poke_capture_0859_000_mo_n_00000000_f_n.png,0859impidimp,impidimp.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0859impidimp/poke_capture_0859_000_mo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0859impidimp/impidimp.png
1957,0859impidimp,poke_capture_0859_000_mo_n_00000000_f_r.png,0859impidimp,impidimp_shiny.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0859impidimp/poke_capture_0859_000_mo_n_00000000_f_r.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0859impidimp/impidimp_shiny.png
1958,0860morgrem,poke_capture_0860_000_mo_n_00000000_f_n.png,0860morgrem,morgrem.png,/content/drive/MyDrive/612 data/ProjectPokemonCleaned/0860morgrem/poke_capture_0860_000_mo_n_00000000_f_n.png,/content/drive/MyDrive/612 data/PokeSpriteCleaned/0860morgrem/morgrem.png
